id,name,artists,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2tudvzsrR56uom6smgOcSf,Like That,"['Future', 'Metro Boomin', 'Kendrick Lamar']",hip hop,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,audio_features,spotify:track:2tudvzsrR56uom6smgOcSf,https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf,https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf,267707,4
0OA00aPt3BV10qeMIs3meW,Big Dawgs,"['Hanumankind', 'Kalmi']",hip hop,0.464,0.745,4,-3.202,0,0.161,0.0235,0.0,0.363,0.262,180.098,audio_features,spotify:track:0OA00aPt3BV10qeMIs3meW,https://api.spotify.com/v1/tracks/0OA00aPt3BV10qeMIs3meW,https://api.spotify.com/v1/audio-analysis/0OA00aPt3BV10qeMIs3meW,190667,4
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"['Tyler, The Creator', 'Kali Uchis']",hip hop,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,audio_features,spotify:track:7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,180387,4
1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,['The Kid LAROI'],hip hop,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,audio_features,spotify:track:1XBYiRV30ykHw5f4wm6qEn,https://api.spotify.com/v1/tracks/1XBYiRV30ykHw5f4wm6qEn,https://api.spotify.com/v1/audio-analysis/1XBYiRV30ykHw5f4wm6qEn,86984,4
3xKsf9qdS1CyvXSMEid6g8,Pink + White,['Frank Ocean'],hip hop,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,audio_features,spotify:track:3xKsf9qdS1CyvXSMEid6g8,https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,https://api.spotify.com/v1/audio-analysis/3xKsf9qdS1CyvXSMEid6g8,184516,3
28drn6tQo95MRvO0jQEo5C,Type Shit,"['Future', 'Metro Boomin', 'Travis Scott', 'Playboi Carti']",hip hop,0.64,0.552,2,-5.679,1,0.129,0.0215,0.0,0.119,0.112,144.941,audio_features,spotify:track:28drn6tQo95MRvO0jQEo5C,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,https://api.spotify.com/v1/audio-analysis/28drn6tQo95MRvO0jQEo5C,228267,4
4Na2HfNSr58chvfX69fy36,one of wun,['Gunna'],hip hop,0.915,0.453,10,-4.589,0,0.27,0.0872,0.000163,0.104,0.287,139.943,audio_features,spotify:track:4Na2HfNSr58chvfX69fy36,https://api.spotify.com/v1/tracks/4Na2HfNSr58chvfX69fy36,https://api.spotify.com/v1/audio-analysis/4Na2HfNSr58chvfX69fy36,144000,4
2hrycoFU1mZw6YPvMcn8yC,KEHLANI,['Jordan Adetunji'],hip hop,0.645,0.634,10,-3.769,0,0.0341,0.158,3.78e-06,0.0908,0.352,160.017,audio_features,spotify:track:2hrycoFU1mZw6YPvMcn8yC,https://api.spotify.com/v1/tracks/2hrycoFU1mZw6YPvMcn8yC,https://api.spotify.com/v1/audio-analysis/2hrycoFU1mZw6YPvMcn8yC,122361,4
4rXLjWdF2ZZpXCVTfWcshS,fukumean,['Gunna'],hip hop,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,audio_features,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS,125040,4
68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,['J. Cole'],hip hop,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,audio_features,spotify:track:68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/tracks/68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/audio-analysis/68Dni7IE4VyPkTOH9mRWHr,292799,4
77DRzu7ERs0TX3roZcre7Q,euphoria,['Kendrick Lamar'],hip hop,0.831,0.643,1,-5.002,1,0.11,0.046,0.0,0.084,0.142,139.948,audio_features,spotify:track:77DRzu7ERs0TX3roZcre7Q,https://api.spotify.com/v1/tracks/77DRzu7ERs0TX3roZcre7Q,https://api.spotify.com/v1/audio-analysis/77DRzu7ERs0TX3roZcre7Q,383639,4
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),"['Offset', 'Metro Boomin']",hip hop,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,audio_features,spotify:track:7sO5G9EABYOXQKNPNiE9NR,https://api.spotify.com/v1/tracks/7sO5G9EABYOXQKNPNiE9NR,https://api.spotify.com/v1/audio-analysis/7sO5G9EABYOXQKNPNiE9NR,172800,4
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),"['Offset', 'Metro Boomin']",hip hop,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,audio_features,spotify:track:7sO5G9EABYOXQKNPNiE9NR,https://api.spotify.com/v1/tracks/7sO5G9EABYOXQKNPNiE9NR,https://api.spotify.com/v1/audio-analysis/7sO5G9EABYOXQKNPNiE9NR,172800,4
4QTlxavdQGUVitxAvQqqkU,Mmhmm,['BigXthaPlug'],hip hop,0.93,0.682,9,-8.799,1,0.331,0.028,0.0,0.129,0.962,126.003,audio_features,spotify:track:4QTlxavdQGUVitxAvQqqkU,https://api.spotify.com/v1/tracks/4QTlxavdQGUVitxAvQqqkU,https://api.spotify.com/v1/audio-analysis/4QTlxavdQGUVitxAvQqqkU,119016,4
2HYFX63wP3otVIvopRS99Z,Houdini,['Eminem'],hip hop,0.936,0.887,9,-2.76,0,0.0683,0.0292,1.88e-06,0.0582,0.889,127.003,audio_features,spotify:track:2HYFX63wP3otVIvopRS99Z,https://api.spotify.com/v1/tracks/2HYFX63wP3otVIvopRS99Z,https://api.spotify.com/v1/audio-analysis/2HYFX63wP3otVIvopRS99Z,227239,4
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"['Kendrick Lamar', 'SZA']",hip hop,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,audio_features,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,232187,4
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,['Frank Ocean'],hip hop,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,audio_features,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,200747,4
22DH8NChecsgPxDjA4pqer,Tough,"['Quavo', 'Lana Del Rey']",hip hop,0.582,0.557,8,-7.981,0,0.101,0.452,1.87e-05,0.121,0.211,84.989,audio_features,spotify:track:22DH8NChecsgPxDjA4pqer,https://api.spotify.com/v1/tracks/22DH8NChecsgPxDjA4pqer,https://api.spotify.com/v1/audio-analysis/22DH8NChecsgPxDjA4pqer,188867,4
52eIcoLUM25zbQupAZYoFh,redrum,['21 Savage'],hip hop,0.625,0.733,2,-8.757,1,0.0488,0.00598,0.000983,0.375,0.244,172.09,audio_features,spotify:track:52eIcoLUM25zbQupAZYoFh,https://api.spotify.com/v1/tracks/52eIcoLUM25zbQupAZYoFh,https://api.spotify.com/v1/audio-analysis/52eIcoLUM25zbQupAZYoFh,270698,4
3pXF1nA74528Edde4of9CC,Don't,['Bryson Tiller'],hip hop,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,audio_features,spotify:track:3pXF1nA74528Edde4of9CC,https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC,https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC,198293,4
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,['Kendrick Lamar'],hip hop,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,['Bryson Tiller'],hip hop,0.803,0.512,9,-6.871,0,0.066,0.128,0.0,0.0928,0.435,96.02,audio_features,spotify:track:57wp7VFnV8X0pSVnYArGeJ,https://api.spotify.com/v1/tracks/57wp7VFnV8X0pSVnYArGeJ,https://api.spotify.com/v1/audio-analysis/57wp7VFnV8X0pSVnYArGeJ,161342,4
4EWCNWgDS8707fNSZ1oaA5,Heartless,['Kanye West'],hip hop,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,audio_features,spotify:track:4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,211000,4
2HbKqm4o0w5wEeEFXm2sD4,Money Trees,"['Kendrick Lamar', 'Jay Rock']",hip hop,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,audio_features,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/tracks/2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/audio-analysis/2HbKqm4o0w5wEeEFXm2sD4,386907,4
2ZWlPOoWh0626oTaHrnl2a,Ivy,['Frank Ocean'],hip hop,0.575,0.386,9,-9.584,0,0.037,0.785,0.000289,0.229,0.466,116.408,audio_features,spotify:track:2ZWlPOoWh0626oTaHrnl2a,https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,https://api.spotify.com/v1/audio-analysis/2ZWlPOoWh0626oTaHrnl2a,249191,4
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),"['USHER', 'Lil Jon', 'Ludacris']",hip hop,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),"['USHER', 'Lil Jon', 'Ludacris']",hip hop,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4
7AQim7LbvFVZJE3O8TYgf2,Fuck Love,"['XXXTENTACION', 'Trippie Redd']",hip hop,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,audio_features,spotify:track:7AQim7LbvFVZJE3O8TYgf2,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,146520,4
3azJifCSqg9fRij2yKIbWz,The Color Violet,['Tory Lanez'],hip hop,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,audio_features,spotify:track:3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/tracks/3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/audio-analysis/3azJifCSqg9fRij2yKIbWz,226467,4
3azJifCSqg9fRij2yKIbWz,The Color Violet,['Tory Lanez'],hip hop,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,audio_features,spotify:track:3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/tracks/3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/audio-analysis/3azJifCSqg9fRij2yKIbWz,226467,4
4VQO1UdVIecQqB49PlANHz,It's Up (feat. Young Thug & 21 Savage),"['Drake', 'Young Thug', '21 Savage']",hip hop,0.782,0.719,1,-4.863,1,0.115,0.0311,0.0,0.157,0.304,139.941,audio_features,spotify:track:4VQO1UdVIecQqB49PlANHz,https://api.spotify.com/v1/tracks/4VQO1UdVIecQqB49PlANHz,https://api.spotify.com/v1/audio-analysis/4VQO1UdVIecQqB49PlANHz,278001,4
4VQO1UdVIecQqB49PlANHz,It's Up (feat. Young Thug & 21 Savage),"['Drake', 'Young Thug', '21 Savage']",hip hop,0.782,0.719,1,-4.863,1,0.115,0.0311,0.0,0.157,0.304,139.941,audio_features,spotify:track:4VQO1UdVIecQqB49PlANHz,https://api.spotify.com/v1/tracks/4VQO1UdVIecQqB49PlANHz,https://api.spotify.com/v1/audio-analysis/4VQO1UdVIecQqB49PlANHz,278001,4
3Rfre3qkrhwdZZ7dyznwbN,Lonely Road (with Jelly Roll),"['mgk', 'Jelly Roll']",hip hop,0.549,0.679,7,-5.501,1,0.0346,0.0103,0.0,0.365,0.235,100.214,audio_features,spotify:track:3Rfre3qkrhwdZZ7dyznwbN,https://api.spotify.com/v1/tracks/3Rfre3qkrhwdZZ7dyznwbN,https://api.spotify.com/v1/audio-analysis/3Rfre3qkrhwdZZ7dyznwbN,189357,4
3Rfre3qkrhwdZZ7dyznwbN,Lonely Road (with Jelly Roll),"['mgk', 'Jelly Roll']",hip hop,0.549,0.679,7,-5.501,1,0.0346,0.0103,0.0,0.365,0.235,100.214,audio_features,spotify:track:3Rfre3qkrhwdZZ7dyznwbN,https://api.spotify.com/v1/tracks/3Rfre3qkrhwdZZ7dyznwbN,https://api.spotify.com/v1/audio-analysis/3Rfre3qkrhwdZZ7dyznwbN,189357,4
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),"['Future', 'Drake', 'Tems']",hip hop,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,audio_features,spotify:track:59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,189893,4
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,['Kanye West'],hip hop,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,audio_features,spotify:track:4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,135920,4
3jHdKaLCkuNEkWcLVmQPCX,BEST INTEREST,"['Tyler, The Creator']",hip hop,0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,audio_features,spotify:track:3jHdKaLCkuNEkWcLVmQPCX,https://api.spotify.com/v1/tracks/3jHdKaLCkuNEkWcLVmQPCX,https://api.spotify.com/v1/audio-analysis/3jHdKaLCkuNEkWcLVmQPCX,127921,3
4xhsWYTOGcal8zt0J161CU,Lovin On Me,['Jack Harlow'],hip hop,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,audio_features,spotify:track:4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,138411,4
4xhsWYTOGcal8zt0J161CU,Lovin On Me,['Jack Harlow'],hip hop,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,audio_features,spotify:track:4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/tracks/4xhsWYTOGcal8zt0J161CU,https://api.spotify.com/v1/audio-analysis/4xhsWYTOGcal8zt0J161CU,138411,4
6IZvVAP7VPPnsGX6bvgkqg,PRIDE.,['Kendrick Lamar'],hip hop,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,audio_features,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,https://api.spotify.com/v1/tracks/6IZvVAP7VPPnsGX6bvgkqg,https://api.spotify.com/v1/audio-analysis/6IZvVAP7VPPnsGX6bvgkqg,275253,4
7hrFCoyWwKep7qp1lP4oga,Back On My BS,['BigXthaPlug'],hip hop,0.804,0.573,9,-8.654,1,0.33,0.238,0.00817,0.372,0.701,121.961,audio_features,spotify:track:7hrFCoyWwKep7qp1lP4oga,https://api.spotify.com/v1/tracks/7hrFCoyWwKep7qp1lP4oga,https://api.spotify.com/v1/audio-analysis/7hrFCoyWwKep7qp1lP4oga,94426,4
1zi7xx7UVEFkmKfv06H8x0,One Dance,"['Drake', 'Wizkid', 'Kyla']",hip hop,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987,4
2aPTvyE09vUCRwVvj0I8WK,Sundress,['A$AP Rocky'],hip hop,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005,audio_features,spotify:track:2aPTvyE09vUCRwVvj0I8WK,https://api.spotify.com/v1/tracks/2aPTvyE09vUCRwVvj0I8WK,https://api.spotify.com/v1/audio-analysis/2aPTvyE09vUCRwVvj0I8WK,158206,4
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,['Outkast'],hip hop,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,"['Kendrick Lamar', 'Zacari']",hip hop,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,audio_features,spotify:track:6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,213400,4
43PuMrRfbyyuz4QpZ3oAwN,Exchange,['Bryson Tiller'],hip hop,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,audio_features,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/audio-analysis/43PuMrRfbyyuz4QpZ3oAwN,194613,4
7qTaDOcld0VmBWXnkbUj45,Broadway Girls (feat. Morgan Wallen),"['Lil Durk', 'Morgan Wallen']",hip hop,0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967,audio_features,spotify:track:7qTaDOcld0VmBWXnkbUj45,https://api.spotify.com/v1/tracks/7qTaDOcld0VmBWXnkbUj45,https://api.spotify.com/v1/audio-analysis/7qTaDOcld0VmBWXnkbUj45,185600,4
7FAFkQQZFeNwOFzTrSDFIh,The Spins,"['Mac Miller', 'Empire Of The Sun']",hip hop,0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.006,audio_features,spotify:track:7FAFkQQZFeNwOFzTrSDFIh,https://api.spotify.com/v1/tracks/7FAFkQQZFeNwOFzTrSDFIh,https://api.spotify.com/v1/audio-analysis/7FAFkQQZFeNwOFzTrSDFIh,195873,4
0uxSUdBrJy9Un0EYoBowng,20 Min,['Lil Uzi Vert'],hip hop,0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,audio_features,spotify:track:0uxSUdBrJy9Un0EYoBowng,https://api.spotify.com/v1/tracks/0uxSUdBrJy9Un0EYoBowng,https://api.spotify.com/v1/audio-analysis/0uxSUdBrJy9Un0EYoBowng,220587,4
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"['Tyler, The Creator']",hip hop,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,audio_features,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067,4
3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"['A$AP Rocky', 'Imogen Heap', 'Clams Casino']",hip hop,0.47,0.652,2,-9.629,1,0.0561,0.0831,4.08e-05,0.175,0.104,141.981,audio_features,spotify:track:3ZaEs1O8BG581qYPHpQ8d6,https://api.spotify.com/v1/tracks/3ZaEs1O8BG581qYPHpQ8d6,https://api.spotify.com/v1/audio-analysis/3ZaEs1O8BG581qYPHpQ8d6,190286,4
5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,"['Kanye West', 'Dwele']",hip hop,0.639,0.628,6,-7.578,0,0.0398,0.0381,0.0,0.386,0.43,90.482,audio_features,spotify:track:5TRPicyLGbAF2LGBFbHGvO,https://api.spotify.com/v1/tracks/5TRPicyLGbAF2LGBFbHGvO,https://api.spotify.com/v1/audio-analysis/5TRPicyLGbAF2LGBFbHGvO,237507,4
4osgfFTICMkcGbbigdsa53,Novacane,['Frank Ocean'],hip hop,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,audio_features,spotify:track:4osgfFTICMkcGbbigdsa53,https://api.spotify.com/v1/tracks/4osgfFTICMkcGbbigdsa53,https://api.spotify.com/v1/audio-analysis/4osgfFTICMkcGbbigdsa53,302347,4
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,"['Pitbull', 'Ne-Yo']",hip hop,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
6pcywuOeGGWeOQzdUyti6k,Glock In My Lap,"['21 Savage', 'Metro Boomin']",hip hop,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,audio_features,spotify:track:6pcywuOeGGWeOQzdUyti6k,https://api.spotify.com/v1/tracks/6pcywuOeGGWeOQzdUyti6k,https://api.spotify.com/v1/audio-analysis/6pcywuOeGGWeOQzdUyti6k,193591,4
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,['Lil Uzi Vert'],hip hop,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,182707,4
1KGi9sZVMeszgZOWivFpxs,No Scrubs,['TLC'],hip hop,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,audio_features,spotify:track:1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/tracks/1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/audio-analysis/1KGi9sZVMeszgZOWivFpxs,214400,4
6vOeokRJNZjouabFGDLH1C,Levels,['BigXthaPlug'],hip hop,0.8,0.555,5,-7.487,1,0.244,0.116,0.0,0.562,0.502,121.932,audio_features,spotify:track:6vOeokRJNZjouabFGDLH1C,https://api.spotify.com/v1/tracks/6vOeokRJNZjouabFGDLH1C,https://api.spotify.com/v1/audio-analysis/6vOeokRJNZjouabFGDLH1C,157377,4
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,['Eminem'],hip hop,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320,4
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,['Gorillaz'],hip hop,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,['Gorillaz'],hip hop,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4
2wAJTrFhCnQyNSD3oUgTZO,Work Out,['J. Cole'],hip hop,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,audio_features,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,https://api.spotify.com/v1/tracks/2wAJTrFhCnQyNSD3oUgTZO,https://api.spotify.com/v1/audio-analysis/2wAJTrFhCnQyNSD3oUgTZO,235320,4
2XHzzp1j4IfTNp1FTn7YFg,Love Me,"['Lil Wayne', 'Drake', 'Future']",hip hop,0.67,0.634,11,-6.471,1,0.0326,0.0124,0.0,0.0946,0.497,124.926,audio_features,spotify:track:2XHzzp1j4IfTNp1FTn7YFg,https://api.spotify.com/v1/tracks/2XHzzp1j4IfTNp1FTn7YFg,https://api.spotify.com/v1/audio-analysis/2XHzzp1j4IfTNp1FTn7YFg,255053,4
0YsGMHid6sFq5PcToe3JZE,Les,['Childish Gambino'],hip hop,0.541,0.674,1,-7.04,0,0.0841,0.00649,9.76e-05,0.235,0.123,103.139,audio_features,spotify:track:0YsGMHid6sFq5PcToe3JZE,https://api.spotify.com/v1/tracks/0YsGMHid6sFq5PcToe3JZE,https://api.spotify.com/v1/audio-analysis/0YsGMHid6sFq5PcToe3JZE,317293,4
76ODTQOl0JZQbhfxs6nRV9,I Am Not Okay,['Jelly Roll'],hip hop,0.512,0.672,7,-5.298,1,0.03,0.0602,0.0,0.158,0.393,76.821,audio_features,spotify:track:76ODTQOl0JZQbhfxs6nRV9,https://api.spotify.com/v1/tracks/76ODTQOl0JZQbhfxs6nRV9,https://api.spotify.com/v1/audio-analysis/76ODTQOl0JZQbhfxs6nRV9,197133,4
